user_id,age,income,education,gender,marital_status,occupation
6150,27,66601.83362569094,PhD,Male,Single,Technical
6151,33,24261.33559110263,PhD,Male,Single,Professional
6152,62,52440.64880330254,Master,Male,Married,Administrative
6153,22,102373.25546575018,PhD,Female,Married,Service
6154,46,62379.19224962632,Bachelor,Male,Married,Service
6155,53,40493.53102165373,Bachelor,Male,Married,Sales
6156,38,40963.769690084795,High school,Female,Single,Administrative
6157,24,53708.43128548077,Primary,Female,Widowed,Service
6158,59,51332.825757009225,PhD,Female,Widowed,Sales
6159,49,55324.07851379317,PhD,Male,Single,Sales
6160,43,60327.824835369654,Master,Female,Married,Technical
6161,34,50448.9285734041,Bachelor,Male,Divorced,Technical
6162,22,49003.80577030141,PhD,Male,Married,Technical
6163,64,40508.98024405791,PhD,Female,Single,Service
6164,31,47391.21024730622,Primary,Female,Married,Sales
6165,51,37612.76174434558,Bachelor,Male,Married,Professional
6166,35,52924.81356118159,Master,Male,Divorced,Professional
6167,19,46754.455283639865,Bachelor,Male,Divorced,Administrative
6168,43,65856.33532127217,Bachelor,Female,Widowed,Professional
6169,40,38639.766948729295,Master,Female,Single,Professional
6170,60,27053.090154629783,Bachelor,Female,Widowed,Technical
6171,40,55306.61708114675,PhD,Female,Married,Professional
6172,35,55110.83230617376,High school,Female,Married,Sales
6173,21,69964.67206180023,High school,Male,Married,Service
6174,37,61251.508440611105,PhD,Female,Single,Service
6175,64,32042.37269972975,High school,Male,Widowed,Technical
6176,47,55763.60039910352,High school,Male,Divorced,Professional
6177,22,51659.73094096039,PhD,Female,Divorced,Technical
6178,38,63998.85833420562,Master,Male,Widowed,Administrative
6179,63,68650.89166853519,PhD,Male,Single,Administrative
6180,48,65733.92391462327,High school,Male,Married,Service
6181,62,39283.554572419256,Bachelor,Female,Single,Technical
6182,33,55990.537596578266,PhD,Male,Divorced,Administrative
6183,51,32112.698177343686,Master,Female,Widowed,Sales
6184,22,25416.92765125668,Bachelor,Male,Married,Professional
6185,37,59424.41374008785,Primary,Female,Married,Sales
6186,55,45167.80617591867,Primary,Male,Married,Professional
6187,18,83475.80731168448,Primary,Female,Divorced,Sales
6188,35,34951.22206285412,High school,Male,Divorced,Sales
6189,35,88984.13641848744,Primary,Female,Married,Service
6190,57,60893.406102474706,Primary,Male,Widowed,Service
6191,58,77573.35205246996,PhD,Female,Married,Professional
6192,36,65998.17714567635,Primary,Male,Married,Sales
6193,23,59446.826805505734,PhD,Female,Widowed,Administrative
6194,52,23050.286648636018,Primary,Male,Single,Administrative
6195,21,53039.591190883795,PhD,Female,Divorced,Professional
6196,18,40527.7672074793,PhD,Male,Widowed,Service
6197,53,18962.27179861125,Bachelor,Female,Married,Administrative
6198,43,45158.13116141358,Bachelor,Female,Divorced,Sales
6199,38,39541.93432433026,Bachelor,Male,Married,Professional
6200,47,48719.46780791876,Master,Male,Divorced,Service
6201,19,38697.27888386486,Master,Female,Widowed,Sales
6202,32,55888.440678666186,High school,Male,Single,Administrative
6203,62,27209.981165569134,PhD,Male,Widowed,Professional
6204,56,45592.90469191822,Bachelor,Female,Divorced,Technical
6205,22,55343.34120857112,Primary,Female,Divorced,Administrative
6206,24,35553.054286895844,PhD,Female,Widowed,Sales
6207,35,45320.12008648069,Primary,Male,Single,Administrative
6208,47,4670.0997682440575,Primary,Male,Married,Service
6209,19,31185.84978379138,Master,Male,Single,Administrative
6210,34,54587.73656978491,Master,Male,Divorced,Professional
6211,20,49803.35667335236,Bachelor,Male,Married,Service
6212,32,49816.52729129754,Primary,Female,Married,Professional
6213,60,49418.22521616267,Master,Male,Married,Administrative
6214,42,33548.39548377954,Bachelor,Male,Divorced,Sales
6215,23,58347.07740715505,PhD,Male,Married,Sales
6216,39,40000.1266625118,High school,Female,Single,Technical
6217,26,55826.41184602977,Master,Female,Married,Administrative
6218,26,79405.34253614584,Primary,Male,Divorced,Administrative
6219,51,41292.99550767959,PhD,Male,Widowed,Service
6220,23,62796.0805357781,PhD,Female,Single,Sales
6221,50,45060.39473744859,PhD,Male,Single,Sales
6222,18,38282.85569126529,Primary,Female,Divorced,Technical
6223,61,58230.492086106824,Master,Male,Married,Professional
6224,24,46765.353261691445,PhD,Male,Single,Professional
6225,32,57461.257563917694,Primary,Male,Single,Sales
6226,55,77223.76722551754,PhD,Female,Married,Technical
6227,46,48753.11996635511,Primary,Male,Divorced,Service
6228,34,46885.37059599456,Master,Male,Single,Professional
6229,47,57236.32006476777,Bachelor,Male,Widowed,Technical
6230,36,53053.740575365795,PhD,Male,Divorced,Sales
6231,47,53863.18988461268,Bachelor,Male,Single,Technical
6232,55,31879.062919025233,Master,Female,Single,Sales
6233,21,35266.97744256806,PhD,Male,Divorced,Administrative
6234,60,37981.017044355445,Primary,Female,Single,Technical
6235,28,67138.66894639851,Bachelor,Female,Single,Administrative
6236,59,61884.144665719825,Master,Female,Widowed,Technical
6237,57,68467.42320252037,PhD,Male,Married,Professional
6238,50,26466.8516350671,High school,Female,Single,Technical
6239,50,60571.51066574204,PhD,Female,Married,Administrative
6240,46,54277.3330408099,Primary,Male,Married,Technical
6241,32,83148.01310415752,Primary,Female,Divorced,Sales
6242,49,65856.02959653728,Bachelor,Male,Married,Sales
6243,52,49518.43965421974,Primary,Female,Married,Technical
6244,55,48074.41851178436,High school,Male,Married,Administrative
6245,53,55385.94785941976,PhD,Female,Widowed,Professional
6246,21,29445.56843642899,Master,Male,Divorced,Service
6247,31,28578.45820938722,PhD,Female,Divorced,Technical
6248,36,46084.416910087435,High school,Female,Single,Sales
6249,35,59795.81923503168,PhD,Female,Widowed,Service
6250,52,56276.13249698966,Primary,Female,Widowed,Technical
6251,52,54405.02482049995,PhD,Female,Single,Service
6252,37,47664.7447146832,Master,Male,Married,Sales
6253,22,64066.74547951052,PhD,Female,Single,Technical
6254,29,47960.0540645643,Bachelor,Male,Married,Administrative
6255,39,37743.8109547063,PhD,Female,Single,Sales
6256,21,31398.848118312482,Master,Male,Widowed,Technical
6257,52,42901.37503395792,Primary,Male,Divorced,Professional
6258,37,32493.54141812475,High school,Female,Widowed,Administrative
6259,44,37380.47526451209,Bachelor,Female,Single,Sales
6260,26,28958.863958783193,Bachelor,Male,Widowed,Professional
6261,59,65556.61471556069,Master,Female,Widowed,Administrative
6262,32,36967.077177734944,High school,Male,Divorced,Technical
6263,53,42010.614512592154,High school,Female,Married,Technical
6264,30,58332.827484455105,PhD,Female,Single,Professional
6265,35,28027.323201159972,Master,Male,Married,Professional
6266,60,33744.90238184541,High school,Male,Married,Sales
6267,41,78201.30248656472,PhD,Male,Married,Sales
6268,35,37067.985664714324,Primary,Male,Married,Sales
6269,50,57661.02845107691,Master,Male,Married,Sales
6270,29,79253.31489571185,Master,Male,Single,Professional
6271,58,59324.29126852855,Master,Female,Divorced,Technical
6272,20,56285.75327078362,High school,Male,Divorced,Service
6273,40,83446.93788065785,PhD,Male,Single,Administrative
6274,22,37687.70022088901,High school,Female,Single,Sales
6275,59,23013.37095450929,PhD,Female,Single,Administrative
6276,60,40365.51211099056,High school,Female,Divorced,Technical
6277,33,38710.462275894635,PhD,Male,Divorced,Professional
6278,35,49845.98481784745,PhD,Female,Divorced,Sales
6279,57,40671.453779248055,PhD,Male,Single,Service
6280,31,63720.29545517203,Master,Male,Single,Technical
6281,49,59499.2237264256,Master,Female,Widowed,Professional
6282,53,30334.211248328644,PhD,Male,Single,Sales
6283,21,62319.970911921235,Bachelor,Male,Single,Sales
6284,63,48354.720455471695,High school,Female,Widowed,Sales
6285,43,13100.048548666025,Master,Female,Single,Technical
6286,46,60446.08490297009,Bachelor,Male,Widowed,Professional
6287,36,25199.673278630547,High school,Female,Widowed,Technical
6288,62,71817.74592381438,PhD,Female,Divorced,Administrative
6289,49,49523.47556329353,Master,Female,Single,Administrative
6290,41,46450.39454653309,PhD,Male,Single,Service
6291,64,62118.07730712871,Primary,Female,Single,Service
6292,28,51565.84214033922,Primary,Female,Divorced,Professional
6293,31,65662.91016654613,PhD,Male,Married,Administrative
6294,31,58603.64165497293,Master,Male,Widowed,Technical
6295,31,44611.793466819,High school,Male,Divorced,Administrative
6296,37,74657.85395584631,PhD,Male,Divorced,Sales
6297,19,15309.447631408795,Primary,Female,Single,Administrative
6298,21,40486.17451343064,Primary,Male,Single,Technical
6299,30,34863.26483232347,Primary,Female,Married,Sales
6300,26,45141.924426203586,Primary,Male,Divorced,Professional
6301,28,52399.16530762238,High school,Male,Single,Professional
6302,24,50113.995223872545,Primary,Female,Widowed,Administrative
6303,49,69436.81568091782,Master,Female,Divorced,Service
6304,61,51707.485140278506,Primary,Male,Widowed,Technical
6305,49,62228.42757860587,Bachelor,Female,Widowed,Technical
6306,39,39569.522832774644,Master,Female,Divorced,Service
6307,31,38904.191479930756,High school,Male,Divorced,Technical
6308,25,53532.32711265524,Master,Male,Widowed,Administrative
6309,63,49770.84482228486,Master,Female,Divorced,Sales
6310,46,67068.55562079899,High school,Male,Married,Professional
6311,36,42566.00001710941,High school,Male,Widowed,Administrative
6312,47,60103.84819610177,PhD,Male,Widowed,Administrative
6313,44,51735.9340500658,Master,Male,Single,Sales
6314,33,69879.62281860292,Master,Female,Widowed,Service
6315,64,49289.03771630337,Bachelor,Female,Married,Administrative
6316,19,51123.79366836015,Bachelor,Female,Widowed,Administrative
6317,63,66690.00617499827,High school,Male,Divorced,Administrative
6318,43,29817.767137915846,Master,Male,Married,Technical
6319,36,58486.86890190194,High school,Male,Divorced,Service
6320,57,45239.40144751064,Primary,Male,Divorced,Administrative
6321,63,40064.27872584325,Master,Male,Divorced,Sales
6322,40,64086.09312961832,Primary,Female,Divorced,Service
6323,45,44745.30921659064,PhD,Male,Single,Administrative
6324,29,57836.95128139797,Master,Female,Married,Professional
6325,62,75527.80000595236,Primary,Female,Single,Sales
6326,56,67875.95525223203,Primary,Male,Married,Administrative
6327,18,87929.02858748662,High school,Female,Divorced,Sales
6328,27,35258.42841221351,Primary,Male,Widowed,Sales
6329,40,23727.03288375993,Master,Male,Single,Professional
6330,23,54887.96625725876,Master,Female,Married,Technical
6331,41,67841.1741624588,Master,Female,Married,Service
6332,24,54190.72745488038,High school,Male,Divorced,Service
6333,40,12273.233255400359,High school,Female,Widowed,Sales
6334,41,53692.63348365725,Bachelor,Female,Widowed,Professional
6335,19,49627.59470949797,Primary,Male,Widowed,Professional
6336,44,62916.13883187679,Bachelor,Male,Divorced,Technical
6337,49,28812.127525921045,Primary,Female,Widowed,Technical
6338,37,64990.75879374496,Bachelor,Female,Divorced,Service
6339,43,28121.609253102157,High school,Male,Married,Professional
6340,58,31666.982001452543,Bachelor,Male,Widowed,Administrative
6341,25,11061.567709889743,Master,Male,Single,Administrative
6342,29,76454.62583641947,High school,Male,Married,Service
6343,35,14225.987721284779,High school,Male,Single,Service
6344,58,62956.37652513101,PhD,Male,Divorced,Administrative
6345,18,47358.59738745561,Master,Female,Widowed,Administrative
6346,29,45039.3664674073,Primary,Male,Single,Professional
6347,54,69718.33505001638,PhD,Female,Divorced,Technical
6348,53,57724.036516518376,Bachelor,Male,Divorced,Service
6349,31,58746.30894293776,High school,Male,Single,Professional
6350,26,85921.9680091127,Master,Male,Divorced,Sales
6351,56,69956.91036307691,High school,Male,Divorced,Sales
6352,28,91309.6679827809,Primary,Female,Widowed,Technical
6353,43,32991.382384253266,Master,Male,Widowed,Service
6354,59,23153.75586307294,PhD,Male,Married,Sales
6355,27,51207.970931182994,Bachelor,Male,Divorced,Professional
6356,38,53783.76835718328,High school,Female,Widowed,Service
6357,22,53737.00601171893,Bachelor,Female,Single,Sales
6358,57,59946.32746748411,PhD,Male,Widowed,Sales
6359,34,53815.84728198801,Master,Male,Divorced,Professional
6360,36,47345.44213279139,Bachelor,Female,Single,Service
6361,64,58190.970533662265,Master,Male,Widowed,Administrative
6362,32,47486.119033596544,Master,Female,Divorced,Technical
6363,41,59652.32470054818,High school,Male,Divorced,Professional
6364,64,68430.19620565849,Primary,Male,Widowed,Service
6365,53,15506.9016033542,PhD,Female,Divorced,Professional
6366,48,45609.48291281655,High school,Male,Married,Professional
6367,21,59665.86626340487,Bachelor,Female,Single,Sales
6368,28,34898.69049867548,Master,Male,Divorced,Sales
6369,50,75252.77494530965,Primary,Male,Single,Technical
6370,39,64896.97642607559,Bachelor,Female,Single,Service
6371,59,57093.786108616936,High school,Male,Widowed,Administrative
6372,64,32851.04363814087,Master,Female,Divorced,Administrative
6373,51,38845.09956632758,Master,Female,Divorced,Technical
6374,36,46159.79748334406,High school,Female,Divorced,Sales
6375,51,64167.06694561556,PhD,Male,Single,Service
6376,30,61866.98907752306,PhD,Male,Divorced,Administrative
6377,20,74519.3334808916,PhD,Female,Widowed,Sales
6378,43,48046.60445384234,Bachelor,Female,Single,Professional
6379,60,34565.94257927787,High school,Male,Widowed,Technical
6380,48,50128.12807804958,Primary,Female,Divorced,Service
6381,46,30003.059004152266,Primary,Male,Married,Service
6382,59,67670.15987967546,Master,Female,Widowed,Sales
6383,35,35749.89153666394,Master,Male,Widowed,Technical
6384,32,60131.55921404623,Bachelor,Male,Single,Professional
6385,31,65100.7993836016,Bachelor,Female,Widowed,Professional
6386,51,37634.27002172357,Master,Male,Married,Technical
6387,40,34274.52169514391,Master,Male,Widowed,Administrative
6388,42,21362.494392286728,PhD,Male,Married,Administrative
6389,48,50746.80368477571,Bachelor,Female,Single,Professional
6390,28,53643.435771100056,Master,Female,Single,Professional
6391,21,51395.18534386078,Master,Female,Single,Professional
6392,49,52620.78109685115,Primary,Male,Married,Professional
6393,50,45589.130967775905,Master,Female,Single,Sales
6394,31,22337.942630357302,High school,Female,Divorced,Administrative
6395,57,40153.16663562419,Master,Male,Married,Technical
6396,18,29378.07480945554,High school,Female,Single,Administrative
6397,64,45574.13837909768,Master,Female,Married,Service
6398,42,41132.54252130355,High school,Female,Widowed,Administrative
6399,38,35004.632758799395,High school,Female,Divorced,Administrative
6400,61,34320.55537880186,PhD,Female,Single,Professional
6401,59,37648.59501657059,PhD,Female,Divorced,Professional
6402,44,30392.681794826232,High school,Male,Single,Professional
6403,45,56779.28986057494,PhD,Female,Divorced,Administrative
6404,41,67383.5665496945,PhD,Female,Divorced,Technical
6405,44,42091.16576838366,High school,Female,Divorced,Professional
6406,27,56216.15762479768,Bachelor,Female,Widowed,Administrative
6407,51,64710.220421579084,High school,Male,Married,Professional
6408,44,76771.32686740751,Primary,Male,Married,Sales
6409,59,34782.05397061895,PhD,Female,Widowed,Sales
6410,49,58568.31157972802,PhD,Female,Divorced,Technical
6411,58,41029.20850781277,Bachelor,Male,Married,Administrative
6412,49,57544.430565002236,Bachelor,Male,Single,Professional
6413,26,49080.71836255085,High school,Female,Single,Sales
6414,54,61436.75753950393,Primary,Male,Widowed,Professional
6415,35,30160.54024382295,Master,Male,Widowed,Service
6416,48,43480.831979853705,Bachelor,Male,Single,Sales
6417,19,59084.69954484436,Primary,Male,Divorced,Professional
6418,47,49252.250786466415,Primary,Male,Divorced,Professional
6419,34,44324.367962999975,High school,Female,Married,Technical
6420,38,27471.64558901834,Primary,Male,Married,Technical
6421,26,50942.01469006828,Bachelor,Female,Single,Professional
6422,54,59397.893318173956,Bachelor,Male,Single,Professional
6423,47,62500.96762808056,PhD,Male,Widowed,Technical
6424,61,54710.72016307416,High school,Male,Single,Service
6425,62,50637.08399475649,High school,Male,Single,Administrative
6426,33,20599.914398342502,High school,Male,Divorced,Technical
6427,31,72580.36776642344,PhD,Male,Single,Professional
6428,43,20329.79138036168,High school,Male,Widowed,Service
6429,55,41213.485693849594,Master,Male,Divorced,Administrative
6430,34,60262.130470790515,Bachelor,Male,Married,Technical
6431,29,59172.02561528466,Bachelor,Female,Married,Administrative
6432,64,30471.421300623835,Primary,Male,Divorced,Service
6433,20,53810.10063940447,High school,Female,Divorced,Technical
6434,51,63691.74866720453,High school,Female,Widowed,Technical
6435,46,56626.797742876806,Primary,Female,Divorced,Technical
6436,44,69254.62157061708,PhD,Female,Divorced,Professional
6437,59,51559.948681519636,Primary,Female,Divorced,Administrative
6438,19,68210.47796894159,Primary,Female,Widowed,Administrative
6439,44,41676.05381494286,Bachelor,Female,Married,Administrative
6440,26,42521.73687630563,High school,Male,Widowed,Administrative
6441,37,59438.751730459524,Master,Female,Single,Service
6442,45,55528.80476616812,Master,Male,Married,Administrative
6443,53,66735.7167281253,PhD,Male,Divorced,Administrative
6444,40,73285.06355674221,PhD,Male,Married,Sales
6445,43,15192.474359777909,High school,Male,Widowed,Technical
6446,42,58825.02050344372,Primary,Female,Single,Sales
6447,62,24884.616401563915,Bachelor,Female,Married,Technical
6448,38,29287.955113511696,Bachelor,Female,Widowed,Sales
6449,54,32770.37417859284,High school,Female,Single,Sales
6450,42,43188.558856272844,PhD,Female,Married,Sales
6451,48,45600.77320442793,Master,Female,Married,Administrative
6452,30,33592.94904522764,PhD,Male,Married,Administrative
6453,60,68705.98748563562,Bachelor,Male,Widowed,Administrative
6454,46,52224.62482214707,PhD,Male,Single,Sales
6455,22,29111.86051482417,Master,Male,Married,Sales
6456,19,37503.25224093124,Primary,Male,Married,Sales
6457,23,46000.05279840744,High school,Female,Single,Sales
6458,62,72585.63389494519,PhD,Female,Married,Service
6459,39,37896.79084530159,PhD,Male,Divorced,Administrative
6460,42,33671.15248647854,Primary,Male,Single,Technical
6461,26,85874.01470687555,High school,Female,Married,Professional
6462,62,43936.42386396154,High school,Male,Married,Technical
6463,48,42843.85391500026,High school,Male,Single,Professional
6464,50,47653.185910876535,Primary,Male,Divorced,Service
6465,39,40136.798987369184,Primary,Female,Widowed,Technical
6466,21,54307.01056658019,PhD,Male,Single,Sales
6467,38,49946.69001802818,PhD,Male,Divorced,Professional
6468,35,48411.69519852857,Bachelor,Male,Divorced,Administrative
6469,35,52232.332219887976,Master,Female,Divorced,Service
6470,29,55408.06944189156,Primary,Female,Divorced,Sales
6471,36,12625.156796264608,High school,Female,Married,Professional
6472,53,27497.185135547905,PhD,Female,Married,Technical
6473,39,56225.55326174521,Master,Male,Divorced,Technical
6474,63,62303.609529819325,Bachelor,Male,Widowed,Administrative
6475,61,27522.762285679593,High school,Female,Single,Sales
6476,52,68760.4859133285,Master,Female,Single,Sales
6477,51,36140.53023568305,PhD,Male,Divorced,Professional
6478,27,35466.20164487153,Primary,Male,Single,Professional
6479,45,39879.45754194388,High school,Male,Divorced,Technical
6480,41,35562.25092464083,Primary,Male,Married,Technical
6481,59,51379.660870592284,PhD,Female,Married,Administrative
6482,54,76832.32310212882,High school,Male,Single,Service
6483,51,45224.37771445357,High school,Male,Widowed,Service
6484,29,26575.58858363614,PhD,Female,Single,Sales
6485,63,61712.71326687648,Master,Female,Married,Sales
6486,26,48912.14753488548,Primary,Female,Married,Service
6487,61,60855.03397092448,PhD,Male,Widowed,Administrative
6488,64,37278.677301527394,Master,Male,Widowed,Administrative
6489,47,56498.105080873356,Master,Female,Widowed,Technical
6490,51,39223.549417520655,High school,Female,Single,Sales
6491,32,42390.111347829814,Primary,Male,Widowed,Sales
6492,48,39267.367092539396,Primary,Female,Divorced,Administrative
6493,64,52883.93943620167,Primary,Male,Single,Sales
6494,49,22661.247538202428,PhD,Male,Single,Professional
6495,41,26874.836192100498,Primary,Female,Widowed,Professional
6496,61,43086.47148312235,Bachelor,Male,Divorced,Professional
6497,39,43104.635214796755,High school,Male,Divorced,Service
6498,20,53161.74131247615,Master,Male,Widowed,Administrative
6499,44,19225.121401329427,Primary,Female,Divorced,Sales
6500,54,72792.84933566049,Master,Female,Married,Sales
6501,64,62405.015047018795,PhD,Female,Widowed,Administrative
6502,27,44075.91278027798,PhD,Female,Married,Administrative
6503,19,68711.91993925523,Bachelor,Female,Divorced,Administrative
6504,21,70436.398461778,Bachelor,Female,Widowed,Professional
6505,35,18533.69221871493,Bachelor,Female,Widowed,Administrative
6506,19,55050.96190004032,Master,Female,Married,Service
6507,48,70246.78615872396,PhD,Male,Single,Professional
6508,52,48276.11829535079,PhD,Female,Divorced,Sales
6509,51,48339.606812091915,Primary,Male,Divorced,Professional
6510,28,40320.54278292459,Master,Male,Widowed,Professional
6511,24,57043.17748255092,High school,Male,Widowed,Technical
6512,23,51445.9843109441,PhD,Female,Widowed,Professional
6513,60,46801.79185467817,High school,Female,Widowed,Administrative
6514,24,70934.80930992287,High school,Male,Single,Technical
6515,59,42912.77809486682,Bachelor,Male,Married,Administrative
6516,56,37108.92252571523,Bachelor,Female,Single,Sales
6517,23,78140.28068687505,Master,Male,Divorced,Professional
6518,48,47976.24757371265,Bachelor,Male,Divorced,Sales
6519,26,44593.43114941208,High school,Male,Married,Service
6520,35,57408.13767947664,Bachelor,Female,Widowed,Service
6521,40,53247.76752687826,High school,Male,Married,Professional
6522,21,29965.829401240757,High school,Female,Widowed,Administrative
6523,33,67675.14737399937,PhD,Female,Widowed,Technical
6524,56,52505.4067299207,PhD,Male,Widowed,Administrative
6525,64,49311.9280536818,Primary,Female,Single,Professional
6526,48,54439.56147815249,PhD,Male,Single,Service
6527,24,37177.980155886245,Master,Male,Married,Sales
6528,47,45899.82404869153,Primary,Female,Divorced,Administrative
6529,40,56463.608892056516,High school,Female,Widowed,Professional
6530,28,58972.01032404184,Bachelor,Female,Single,Technical
6531,46,40493.456123884964,Master,Male,Widowed,Service
6532,25,51732.05155687202,Master,Female,Single,Professional
6533,45,48444.854306920395,Master,Male,Married,Service
6534,37,63433.68505690503,PhD,Female,Single,Professional
6535,20,55205.92957805692,PhD,Female,Divorced,Professional
6536,25,54835.44176182192,High school,Female,Married,Professional
6537,30,60055.46105670699,PhD,Female,Single,Professional
6538,37,55542.87369034908,High school,Male,Married,Sales
6539,48,30602.96360216393,PhD,Male,Single,Administrative
6540,48,81322.38955635557,Bachelor,Male,Widowed,Technical
6541,45,45254.449035269165,Master,Female,Widowed,Professional
6542,33,48505.497216243624,PhD,Male,Single,Sales
6543,41,49379.698216504345,PhD,Female,Widowed,Technical
6544,48,28737.389323295272,Master,Female,Married,Service
6545,37,41104.41395773638,Master,Female,Single,Sales
6546,26,56685.697047399466,Primary,Male,Single,Technical
6547,31,47755.80733992585,PhD,Female,Married,Sales
6548,56,47468.978163570384,High school,Female,Single,Professional
6549,56,55811.12007172553,High school,Male,Married,Administrative
6550,20,37116.36577574615,Bachelor,Female,Divorced,Service
6551,60,41346.53513805638,High school,Female,Single,Service
6552,22,75727.9588965238,Bachelor,Female,Married,Professional
6553,56,39505.7479793009,PhD,Female,Married,Sales
6554,23,45822.112808933285,Bachelor,Female,Single,Technical
6555,64,34608.905037001474,High school,Male,Single,Administrative
6556,51,69687.78676740514,Master,Female,Divorced,Sales
6557,42,54152.93823722018,Master,Male,Widowed,Sales
6558,62,60715.558366186866,Bachelor,Female,Divorced,Administrative
6559,46,45909.81652694596,PhD,Female,Divorced,Technical
6560,39,49142.75553695996,High school,Male,Divorced,Professional
6561,62,49056.82274819491,Bachelor,Female,Widowed,Sales
6562,32,38397.990268258174,Master,Female,Widowed,Professional
6563,22,23667.658873571203,Bachelor,Male,Divorced,Technical
6564,59,69833.48714486723,Bachelor,Male,Widowed,Service
6565,35,63377.5186848361,Master,Male,Divorced,Service
6566,33,69561.95027995191,Master,Male,Single,Administrative
6567,43,29550.26454603768,Primary,Male,Divorced,Professional
6568,54,50530.96229785345,PhD,Female,Single,Service
6569,30,54929.05405467655,Primary,Male,Widowed,Professional
6570,56,59239.6910547332,Primary,Female,Divorced,Technical
6571,47,70174.47501150475,Primary,Female,Divorced,Technical
6572,48,49658.4624100621,PhD,Male,Divorced,Service
6573,52,74958.60242671295,High school,Female,Divorced,Professional
6574,37,21157.399140034977,Master,Male,Widowed,Professional
6575,60,57680.34389301547,Master,Male,Divorced,Professional
6576,37,34622.31090594518,High school,Male,Widowed,Technical
6577,49,59558.55084128682,Master,Female,Divorced,Professional
6578,59,73895.59765894058,High school,Female,Widowed,Administrative
6579,54,40385.84286924641,Bachelor,Male,Married,Sales
6580,59,71325.75710597474,Bachelor,Female,Single,Sales
6581,29,50987.202607529536,Bachelor,Male,Divorced,Administrative
6582,25,77938.16970222609,Bachelor,Male,Widowed,Professional
6583,23,60180.97432490961,Primary,Male,Single,Sales
6584,31,43385.807217987596,Primary,Male,Single,Technical
6585,52,52092.46890916504,Bachelor,Female,Single,Administrative
6586,64,39454.12425519927,Primary,Male,Married,Service
6587,50,61007.28663454597,Primary,Male,Married,Administrative
6588,50,39062.81830576807,High school,Female,Married,Technical
6589,46,44326.89098490996,High school,Female,Married,Administrative
6590,30,7768.1690846632555,PhD,Male,Single,Professional
6591,47,37059.20791362238,High school,Female,Married,Sales
6592,28,37500.2844709913,Master,Male,Divorced,Service
6593,60,68333.69421897689,Primary,Female,Single,Professional
6594,27,62617.98947225394,Bachelor,Female,Divorced,Sales
6595,37,55264.95670122189,Master,Male,Single,Technical
6596,40,53538.782584785615,Primary,Male,Single,Technical
6597,41,63749.34930480296,High school,Female,Divorced,Professional
6598,48,50099.76500115115,Primary,Female,Divorced,Sales
6599,31,73593.5491633857,High school,Male,Widowed,Professional
6600,49,56005.315289189486,Primary,Female,Married,Professional
6601,34,42629.72121246179,High school,Female,Widowed,Sales
6602,36,62668.00772658111,Master,Male,Divorced,Sales
6603,19,50301.20405339769,Master,Female,Divorced,Technical
6604,33,65981.38210591112,Primary,Female,Divorced,Sales
6605,50,70972.56580126178,Master,Female,Widowed,Sales
6606,32,25916.080051643963,PhD,Female,Widowed,Technical
6607,27,50342.80927956633,Master,Male,Married,Professional
6608,24,62616.41412285339,Bachelor,Female,Divorced,Professional
6609,21,26272.731750390183,Primary,Female,Single,Service
6610,24,45368.247491517446,Bachelor,Female,Married,Professional
6611,33,38240.31861183063,High school,Male,Single,Administrative
6612,47,62365.01507692344,Master,Female,Single,Sales
6613,39,35325.89671609269,High school,Male,Widowed,Technical
6614,28,48063.38504738213,High school,Female,Married,Technical
6615,31,32507.827963621236,Primary,Male,Single,Professional
6616,45,68868.73400017712,High school,Female,Widowed,Administrative
6617,44,55868.24336822034,Master,Female,Married,Professional
6618,44,47260.2179148341,Master,Female,Divorced,Sales
6619,59,26917.93209581163,PhD,Male,Single,Administrative
6620,22,51021.95623627216,Master,Female,Widowed,Service
6621,47,60510.160295399706,Primary,Male,Divorced,Administrative
6622,46,50443.76062601388,Bachelor,Male,Married,Administrative
6623,33,52988.77131840725,Master,Male,Single,Technical
6624,64,53789.6760576246,Master,Male,Single,Administrative
6625,45,22782.557783625536,Bachelor,Female,Married,Technical
6626,58,32274.859886181435,High school,Male,Widowed,Sales
6627,50,35121.66104004973,PhD,Female,Widowed,Technical
6628,63,59144.5811578633,PhD,Male,Single,Sales
6629,32,53025.03659537028,High school,Male,Divorced,Sales
6630,22,39855.94453548905,Primary,Male,Single,Administrative
6631,43,29616.23342260028,Bachelor,Female,Married,Service
6632,50,61025.0690097004,Bachelor,Male,Married,Sales
6633,30,47009.88598064522,Primary,Female,Divorced,Service
6634,62,9668.374959445748,Primary,Female,Single,Administrative
6635,59,30745.628071846415,Master,Male,Married,Technical
6636,60,79266.02539331802,High school,Male,Single,Technical
6637,31,52433.225030546266,PhD,Male,Married,Sales
6638,23,28964.796103898938,PhD,Male,Widowed,Sales
6639,41,71147.14173035652,Master,Female,Widowed,Technical
6640,55,50946.39968751192,Primary,Male,Married,Sales
6641,48,66442.10389848417,PhD,Female,Widowed,Professional
6642,46,36749.86674147677,Bachelor,Female,Widowed,Service
6643,39,78053.93197977063,Master,Male,Divorced,Sales
6644,37,48365.16322530477,PhD,Male,Widowed,Technical
6645,42,45412.35653129149,Primary,Male,Widowed,Administrative
6646,41,39377.11902151584,High school,Male,Single,Service
6647,63,44132.8463324945,Primary,Female,Divorced,Technical
6648,28,39366.35546902286,Master,Male,Single,Administrative
